10;11;12;20;21;22;30;31;32;40;41;42;50;51;52;60;61;62
665;353;347;511;289;339;357;353;347;357;750;718;511;669;675;665;750;718
665;361;326;511;289;339;357;361;326;357;763;750;511;667;647;665;763;750
665;259;272;511;355;375;357;259;272;357;661;696;511;733;683;665;661;696
665;272;304;511;353;347;357;272;304;357;669;675;511;750;718;665;669;675
665;289;339;511;361;326;357;289;339;357;667;647;511;763;750;665;667;647
665;355;375;511;259;272;357;355;375;357;733;683;511;661;696;665;733;683
665;353;347;511;272;304;357;353;347;357;750;718;511;669;675;665;750;718
665;353;347;511;289;339;357;353;347;357;750;718;511;669;675;665;750;718
665;361;326;511;289;339;357;361;326;357;763;750;511;667;647;665;763;750
665;259;272;511;355;375;357;259;272;357;661;696;511;733;683;665;661;696
665;272;304;511;353;347;357;272;304;357;669;675;511;750;718;665;669;675
665;289;339;511;361;326;357;289;339;357;667;647;511;763;750;665;667;647
665;355;375;511;259;272;357;355;375;357;733;683;511;661;696;665;733;683
665;353;347;511;272;304;357;353;347;357;750;718;511;669;675;665;750;718
